type,id,x,y,z,value
SENSE,368,1435.7763419999617,781.8214403996606,1.0,1886
SENSE,369,1435.7763419999617,846.9732270996981,1.0,1132
SENSE,370,1435.7763419999617,912.1250137997356,1.0,138
SENSE,371,1435.7763419999617,977.2768004997731,1.0,7050
SENSE,372,1435.7763419999617,1042.4285871998106,1.0,1389
SENSE,373,1435.7763419999617,1107.5803738998482,1.0,1534
SENSE,374,1435.7763419999617,1172.7321605998857,1.0,1019
SENSE,375,1435.7763419999617,1237.8839472999232,1.0,408
SENSE,376,1435.7763419999617,1303.0357339999607,1.0,503
SENSE,377,1435.7763419999617,1368.187520699998,1.0,861
SENSE,378,1435.7763419999617,1433.3393074000355,1.0,868
SENSE,379,1435.7763419999617,1498.491094100073,1.0,570
SENSE,380,1435.7763419999617,1563.6428808001106,1.0,118
SENSE,381,1435.7763419999617,1628.794667500148,1.0,33
SENSE,382,1490.9985089998845,781.8214403996606,1.0,418
SENSE,383,1490.9985089998845,846.9732270996981,1.0,989
SENSE,384,1490.9985089998845,912.1250137997356,1.0,43
SENSE,385,1490.9985089998845,977.2768004997731,1.0,1853
SENSE,386,1490.9985089998845,1042.4285871998106,1.0,7634
SENSE,387,1490.9985089998845,1107.5803738998482,1.0,1123
SENSE,388,1490.9985089998845,1172.7321605998857,1.0,2238
SENSE,389,1490.9985089998845,1237.8839472999232,1.0,790
SENSE,390,1490.9985089998845,1303.0357339999607,1.0,873
SENSE,391,1490.9985089998845,1368.187520699998,1.0,1081
SENSE,392,1490.9985089998845,1433.3393074000355,1.0,1206
SENSE,393,1490.9985089998845,1498.491094100073,1.0,2255
SENSE,394,1490.9985089998845,1563.6428808001106,1.0,3021
SENSE,395,1490.9985089998845,1628.794667500148,1.0,3781
SENSE,396,1490.9985089998845,1693.9464542001856,1.0,3714
SENSE,397,1546.220675999807,781.8214403996606,1.0,528
SENSE,398,1546.220675999807,846.9732270996981,1.0,1094
SENSE,399,1546.220675999807,912.1250137997356,1.0,1125
SENSE,400,1546.220675999807,977.2768004997731,1.0,2202
SENSE,401,1546.220675999807,1042.4285871998106,1.0,10194
SENSE,402,1546.220675999807,1107.5803738998482,1.0,8230
SENSE,403,1546.220675999807,1172.7321605998857,1.0,6124
SENSE,404,1546.220675999807,1237.8839472999232,1.0,1967
SENSE,405,1546.220675999807,1303.0357339999607,1.0,2584
